Date,Open,High,Low,Close,Volume,MA5,MA10,MA20,RSI,MACD,Signal_Line,SMA,EMA,Adj Close
14-02-22,133.16,135.2,128.54,133.46,695238,149.97,68.34,144.58,52.13,4.9,3.95,135.41,192.4,133.46
22-07-19,193.28,198.09,190.03,194.98,487993,100.7,196.15,55.76,33.39,-1.1,3.94,88.41,195.06,194.98
25-01-20,158.19,159.9,157.81,158.71,655027,109.28,182.79,132.73,40.71,0.33,-3.87,189.08,126.21,158.71
12-07-23,99.99,102.41,97.55,97.93,272875,187.72,106.65,83.96,62.88,4.71,0.49,163.59,175.8,97.93
22-03-23,150.34,154.71,147.7,148.48,934143,142.87,131.37,172.49,32.21,1.74,4.03,157.06,191.25,148.48
15-07-21,162.24,163.38,160.88,162.53,103348,166.48,131.46,156.15,42.87,1.85,-0.38,81.94,157.94,162.53
04-10-19,188.86,192.33,188.67,189.13,669098,133.35,55.19,160.96,51.51,3.09,-1.47,105.42,112.26,189.13
28-07-20,105.2,106.98,102.68,106.14,896910,170.11,145.09,73.86,61,2.46,0.01,61.64,170.57,106.14
30-04-21,132.32,135.44,128.86,133.71,201536,112.08,77.6,192.2,38.75,1.64,0.71,179.44,194.15,133.71
25-11-21,156.53,161.19,154.78,160.08,666933,80.03,177.57,70.9,44.99,-1.83,4.38,146.84,73.97,160.08
02-10-19,186.56,186.9,185.25,185.95,436812,88.04,117.05,173.27,42.01,2.59,-2.59,197.31,79.2,185.95
01-06-22,192.59,196.57,189.96,194.02,888689,178.16,136.79,141.18,44.01,4.25,-1.66,103.52,114.95,194.02
13-12-23,87.52,89.67,83.13,84.1,428641,139.75,195.82,107.54,38.45,4.57,-2.83,115.75,185.77,84.1
15-11-22,80.08,81.89,75.95,79.9,951978,152.66,93.74,79.23,64.15,4.18,1.77,179,93.63,79.9
20-05-20,190.77,195.69,188.3,194.7,630499,58.49,176.37,77.2,63.22,-4.86,-4.22,149.36,149.4,194.7
02-06-22,110.08,113.87,107.94,108.71,818045,145.98,155.65,178.23,48.8,1.41,2.62,171.54,162.69,108.71
26-11-21,147,151.1,142.18,143.96,658817,109.75,73.59,98.69,39.36,-4.2,-2.48,124.7,163.27,143.96
01-09-19,91.87,94.41,91.27,92.54,398319,137.74,129.46,155.95,49.49,3.58,1.39,185.55,126.97,92.54
16-11-20,171.97,175.76,168.75,171.85,191101,116.25,105.48,100.86,30.97,-0.14,-2.25,109.19,138.84,171.85
07-03-23,126.7,128.38,124.95,127.1,421104,70.96,65.74,180.16,42.97,-2.91,-3.28,134.43,118.84,127.1
20-08-21,142.8,143.63,138.31,138.39,103065,180.14,160.26,153.33,67.15,1.39,3.53,147.4,152.07,138.39
04-05-19,189.01,193.09,184.78,189.43,273927,56.34,57.59,146.13,34.34,4.22,4.89,196.48,93.4,189.43
04-10-20,153.47,154.07,148.55,153.56,348036,160.54,89.73,194.98,66.42,-3.76,-0.09,169.43,197.28,153.56
21-03-22,100.49,103.64,97.3,97.95,460655,70.04,50.32,76.06,58.96,-1.28,-3.35,126.11,51.16,97.95
28-12-21,83.24,84.76,82.93,83,802878,186.72,131.67,114.01,57.39,2.33,-1,159.57,91.34,83
08-05-19,94.17,95.83,89.91,93.73,746720,59.32,114.94,84.95,54.87,-4.35,4.46,159.55,156.51,93.73
06-10-20,186.26,190.17,185.67,186.81,363126,192.98,67.17,122.45,51.18,4.2,-4.8,113.48,92.35,186.81
22-02-21,109.09,111.22,107.38,107.62,947179,92.23,73.9,186.13,48.4,4.81,0,103.85,85.38,107.62
06-05-22,126.89,127.04,126.66,126.88,749326,166.83,142.41,90.83,31.98,4.86,3.47,114.94,114.52,126.88
03-07-23,133.38,137.11,130.09,136.92,196025,170.47,76.06,163.83,36.6,-4.5,-4.77,174.86,127.66,136.92
12-10-20,88.81,89.31,84.41,87.13,446244,124.05,196.91,90.32,46.29,-1.35,-0.74,121.65,117.75,87.13
09-01-23,147.28,148.27,144.55,146.72,873845,125.32,66.57,163.06,30.44,-3.86,0.54,57.92,160.5,146.72
25-03-20,124.61,126.75,122.46,126.47,115972,185.09,104.28,185.14,63.6,1.14,-3.7,110.92,114.95,126.47
28-06-19,174.99,179.15,170.83,172.65,419065,139.51,104.6,150.31,50.49,-1.91,4.92,152.77,140.99,172.65
06-02-23,191.18,191.73,188.21,188.9,365648,143.73,121.82,151.44,38.53,3.04,-1.43,157.5,162.01,188.9
12-06-20,169.78,170.52,166.59,167.49,375900,83.71,52.34,142.55,59.78,-0.94,2.66,155.36,77.32,167.49
05-01-24,126.38,130.44,121.74,124.87,942082,55.87,71.13,55.6,52,4.28,4.11,79.74,107.47,124.87
14-05-23,173.36,174.12,172.52,173.83,577868,187.23,114.04,59.94,54.6,-1.49,-0.29,99.71,180.99,173.83
16-05-20,96.41,97.85,92.39,96.77,593037,111.45,53.46,67.37,68.96,2.66,3.19,149.12,171.99,96.77
10-08-20,99.72,101.16,95.76,98.6,579816,160.86,102.45,156.5,47.61,-1.29,-0.76,127.09,169.01,98.6
23-05-21,81.62,82.1,77.07,77.85,923157,86.26,133.21,166.33,63.59,-4.6,-4.02,176.83,134.25,77.85
23-11-23,108.45,112.33,107.67,107.77,509876,86.89,55.58,162.48,38.7,2.27,0.5,122.03,184.2,107.77
26-10-21,64.04,68.71,60.09,65.96,974916,162.06,121.85,133.77,67.17,0.8,4.49,161.04,155.02,65.96
15-10-21,195.35,196.4,192.74,194.89,841064,149.24,120.61,90.83,35.95,-0.55,3.96,108.52,145.31,194.89
21-02-19,151.07,152.47,146.94,151.26,377433,69.12,59.4,171.27,42.79,4.81,-2.01,169.18,103.08,151.26
18-08-20,55.46,59.24,52.65,58.57,402614,156.33,51.37,110.75,41.09,3.8,2.02,133.49,89.06,58.57
10-05-19,71.23,71.44,69.64,71.09,410847,72.24,113.95,124.01,54.45,1.66,2.93,180.25,107.43,71.09
13-02-21,162.69,164.18,159.77,160.21,371528,75.35,120.45,181.51,59.38,3.45,1.91,132.2,73.33,160.21
07-01-20,80.62,84.14,79,80.37,454719,140.56,129.08,101.12,52.17,-1.48,2.91,85.57,104.25,80.37
04-03-23,133.57,137.04,131.79,133.96,837404,129.27,136.19,99.5,35.97,-3.33,1.83,62.08,151.16,133.96
20-04-23,91.44,95.63,89.46,94.15,144545,136.04,134.19,196.39,49.48,3.28,-0.8,196.73,135.22,94.15
17-05-21,92.8,97.52,87.97,88.48,303131,76.99,169.04,63.98,68.41,-3,0.14,115,50.93,88.48
02-07-21,65.32,67.48,61.16,61.75,801757,98.48,128.71,60.78,32.59,2.51,-0.11,110.7,53.62,61.75
20-01-23,133.98,136.15,131.61,131.76,100212,160.28,139.4,108.98,44.23,-2.56,4.65,92.67,172.93,131.76
30-04-23,131.02,134.05,126.44,133.36,531645,153.9,57.6,179.48,60.04,4.16,-4.94,90.72,118.24,133.36
19-01-23,154.47,157.96,150.19,157.75,472828,184.67,94.24,167.52,69.5,-0.85,3.4,184.81,107.66,157.75
25-11-23,146.47,151.08,143.13,148.83,812724,121.54,137.02,163.79,65.58,-2.45,-3.85,112.84,168.1,148.83
09-01-24,79.63,83.47,79.23,82.35,409700,195.6,53.69,151.57,40.77,0.92,-2.43,136.72,162.07,82.35
02-06-21,91.74,93.64,91.09,91.37,655676,143.64,151.1,72.47,44.9,-4.97,0.83,128.42,70.99,91.37
11-07-19,174.99,176.75,173.43,176.17,389791,99.69,84.4,129.1,51.13,1.08,-4.88,91.47,73.26,176.17
12-03-22,149.82,152.14,148.4,149.52,546995,60.63,69.55,75.97,62.99,-4.92,1.02,155.03,199.95,149.52
28-03-21,93.98,95.82,93.27,94.62,884976,138.57,56.21,177.92,34.72,4.24,0.77,102.19,115.81,94.62
28-03-21,131.95,135.94,129.7,134.41,171126,123.18,168.11,191.89,67.56,2.5,0.49,177.88,108.31,134.41
01-08-22,57.82,58.14,56.05,56.45,558848,63.44,148.86,150.88,36.21,-3.93,-1.85,75.87,113.04,56.45
03-05-21,124.15,126.7,119.19,124.36,111991,78.37,109.79,77.92,54.66,1.13,1.72,183.21,182,124.36
27-11-20,71.45,71.46,71.05,71.3,593541,90.35,51.3,152.17,66.6,2.93,2.72,140.31,153.12,71.3
31-07-20,120.22,122.26,118.35,119.49,624693,61.46,78.3,133.32,64.88,2.55,3.1,183.76,160.26,119.49
29-06-23,105.95,109.01,104.38,105.51,489171,152.59,166.09,79.05,60.94,0.69,-1.75,93.88,178.31,105.51
20-08-21,178.18,179.87,176.09,177.51,328374,102.15,142.39,89.34,33.32,1.05,-1.82,137.17,78.18,177.51
01-05-21,150.52,151.11,146.46,148.73,678681,54.43,140.88,107.6,51.95,-2.28,2.15,99.75,185.24,148.73
03-05-19,180.42,181.91,179.19,180.5,800009,191.83,196.29,102.52,64.5,-2.34,-1.03,104.46,159.02,180.5
07-11-19,112.41,115.54,109.13,113.69,960952,81.17,142.61,133.77,62.12,-1.1,-0.97,112.83,174.3,113.69
28-04-20,164.16,165.11,161.41,161.7,119872,61.97,183.58,129.86,34.14,-2.04,1.79,186.07,51.76,161.7
20-01-20,138.21,140.26,136.87,139.92,542375,126.96,153.13,150.81,64.41,1.24,2.27,70.78,105.9,139.92
22-12-22,149.11,150.64,144.87,147.46,218360,192.04,112.74,182.06,44.97,-4.79,3.5,157.79,130.42,147.46
25-05-23,157.77,159.09,155.65,157.89,287120,50.66,71.21,87.73,45.06,0.09,0.81,170.74,132.36,157.89
28-11-19,151.62,156.54,148.94,149.35,336205,102.39,57.07,114.78,37.23,0.6,4.77,194.01,53.75,149.35
13-10-20,109.85,109.87,108.97,109.39,270593,150.6,145.57,195.44,56.29,3.58,-4.85,158.3,152.69,109.39
18-11-19,73.77,74.31,72.32,72.88,123938,197.21,195.98,100.56,30.55,2.44,-1.46,92.04,71.24,72.88
13-10-22,115.21,117.44,112.76,115.59,781392,67.76,87.45,179.74,36.63,2.96,-3.82,66.97,162.07,115.59
18-04-21,119.78,119.98,116.98,117.3,862254,107.41,156.59,187.42,60.16,3.91,2.73,96.29,167.37,117.3
26-08-21,168.91,173.3,164.64,168.19,361132,53.16,190.97,83.48,33.06,4.7,1.77,84.57,107.56,168.19
14-02-23,129.4,132.48,125.53,125.84,492694,148.81,162.39,68.57,57.4,-2.11,1.48,122.49,191.48,125.84
07-05-21,58.78,63.39,57.43,61.11,164465,91.82,94.89,88.66,41.29,-4.28,4.02,114.89,99.41,61.11
07-04-20,138.24,143.06,134.01,134.42,879859,104.8,60.08,84.44,55.58,-0.58,-4.49,98.92,98.39,134.42
26-07-21,155.83,159.12,151.69,153.62,957992,150.99,56.29,99.85,45.83,-0.49,4.35,146.75,141,153.62
02-09-21,93.56,97.04,91.98,94.06,946116,174.12,134.5,104.19,61.05,-1.65,4.5,100.95,128.03,94.06
07-09-19,145.56,146.96,143.45,143.64,630633,72.47,132.45,66.49,59.2,0.95,-4.47,54.75,172.76,143.64
24-07-19,104.93,107.71,101.68,105.8,226898,73.24,50.86,115.76,35.28,3.95,-1.84,95.8,57.38,105.8
23-06-23,144.38,144.59,141.65,143.52,648215,164.54,61.26,137.58,58.36,1.23,-1.79,134.03,78.72,143.52
05-12-23,148.56,153.17,146.23,152.04,877683,131,53.27,106.82,43.65,4.02,-3.93,152.18,192.72,152.04
27-10-23,175.62,180.07,170.73,172.73,881913,123.72,179.92,125.7,64.75,0.87,2.28,61.22,125.97,172.73
06-06-22,114.11,116.36,113.55,113.99,312570,179.78,153.09,151.65,46.09,-2.45,4.54,55.43,55.75,113.99
01-10-19,73.1,76.77,71.96,76.23,329204,89.57,138.95,106.26,44.29,4.93,2.93,196.53,83.01,76.23
07-01-23,176.84,181.56,175.07,175.58,707669,192,96.67,162.97,69.98,-0.22,4.46,168.9,197.77,175.58
09-08-23,132.54,133.48,128.71,131.16,597652,146.74,179.67,80.18,35.46,-0.92,3.88,78.26,97.84,131.16
09-12-21,150.45,155.18,147.64,154.8,584842,177.31,84.23,139.5,32.22,4.27,-2,130.59,54.86,154.8
27-11-19,112.39,113.56,107.55,108.84,813997,179.23,171.29,73.27,61.45,-3.54,-0.24,108,56.85,108.84
01-03-20,185.32,187.69,181.51,187.1,599214,158.38,186.06,86.67,69.09,-4.06,3.09,104.58,199.24,187.1
28-10-22,150.14,152.4,146.07,147.98,202255,89.75,182.49,146.05,38.32,-0.78,-0.75,105.46,102.59,147.98
18-02-22,168.17,172.78,165.59,167.65,432968,164.23,113.77,141.54,35.81,1.48,2.39,78.02,57.21,167.65
25-11-22,196.76,197.55,191.76,195.83,459825,157.36,163.5,101.11,31.67,-4.91,2.58,89.54,168.23,195.83
16-08-23,133.21,134.2,131.55,133.1,668082,94.65,96.11,133.5,60.96,1.05,0.52,51.2,110.89,133.1
05-06-20,191.64,195.84,191.29,194.18,894205,130.69,128.9,156.1,37.74,2.05,-1.95,134.33,136.09,194.18
27-11-19,117.83,120.27,114.3,119.07,328688,115.47,124.35,187.96,65.01,-1.01,-3.59,142.13,83.22,119.07
13-10-22,137.25,139.95,135.22,137.54,206590,88.11,91.31,193.5,41.54,-1.94,-0.09,146.18,72.89,137.54
04-06-21,124.8,128.85,123.25,126.86,845745,75.33,125.94,154.43,57.81,0.86,-4.1,52.68,70.95,126.86
31-03-21,125.17,125.49,123.53,123.59,143609,176.95,136.98,73.16,67.29,-3.41,1.83,128.94,169.58,123.59
03-04-20,135.14,139.64,134.28,138.03,306969,132.3,148.59,75.92,48.19,-0.96,-3.29,65.42,179.22,138.03
10-12-22,76.5,78.21,72.03,76.91,426149,140.66,165.17,58.42,46.85,-4.48,-1.47,112.82,88.06,76.91
21-03-23,64.91,67.94,60.17,63.43,331336,103.36,180.99,158.5,44.83,-2.86,-4.18,199.93,93.22,63.43
12-06-23,65.76,66.81,65.35,66.68,226115,140.86,79.45,173.16,50.02,-4.33,-3.41,122.49,114.58,66.68
04-02-23,102.05,107.04,97.91,102.28,168326,160.39,124.57,158.7,34.33,-4.55,-0.14,66.9,80.08,102.28
10-09-20,182.38,185.57,177.91,183.18,440711,139.32,183.55,76.97,56.06,1.35,3.07,188.73,163.23,183.18
03-12-20,70.37,71.87,67.16,67.63,462000,96.6,127.17,150,39.27,0.02,3.11,96.51,118.69,67.63
03-11-19,183.33,183.94,182.45,183.58,654405,59.15,53.28,138.19,59.63,2.19,-2.17,63.59,77.77,183.58
24-09-23,115.65,118.25,114.58,117.47,817389,153.7,133.44,149.86,39.02,2.05,0.73,129.21,193.8,117.47
03-01-23,133.42,137.25,128.86,132.56,979317,66.53,115.45,182.13,66.84,-3.27,0.86,63.28,150.3,132.56
17-04-21,65.43,65.67,61.31,64.8,458574,183.32,52.55,50.06,60.89,-3.81,4.98,64.06,88.82,64.8
16-10-21,118.39,122.36,116.16,118.48,970611,111.62,141.04,66.17,57.74,-1.65,-2.8,83.98,177.12,118.48
09-02-23,145.59,148.06,141.93,146.6,959551,163.4,129.32,77.7,60.1,0.76,1.44,91.56,135.86,146.6
17-09-22,137.46,138.63,134.48,136.25,988508,156.56,167.06,140.83,34.35,-1.84,1.29,139.57,75.05,136.25
22-07-23,103.67,106.83,99.63,106.01,228090,171.01,89.36,65.11,66.45,-0.05,2.44,78.19,180.64,106.01
09-10-19,70.31,71.7,66.88,70.46,653853,178.91,165.13,76.94,57.06,0.13,-4.51,166.71,68.92,70.46
25-04-23,192.09,195.45,187.17,194.76,972759,195.76,189.23,51.22,54.21,-3.89,-4.29,81.57,104.92,194.76
27-05-23,92.36,96.58,87.47,93.19,870109,89.89,137,177.11,52.87,0.76,-1.35,191.13,122.62,93.19
25-02-19,65.37,68.63,62.89,63.1,401725,160.39,167.06,154.33,53.52,-2.44,2.38,187.65,79.75,63.1
15-12-19,191.64,193.68,189.66,191.66,217562,141.72,188.59,59.88,30.86,1.21,4.11,54.94,145.39,191.66
30-07-23,53.99,58.82,53.81,56.5,766799,82.87,158.68,185.41,33.36,0.23,4.76,159.14,57.76,56.5
31-05-23,136.79,141.49,136,140.94,125080,138.67,69.96,125.44,37.58,-2.81,-3.41,64.22,181.46,140.94
17-05-20,149.54,153.13,147.82,152.09,992223,56.12,151.97,86.45,63.9,3.26,0.11,101.91,153.93,152.09
12-03-20,100.73,102.44,100.56,102.23,511997,150.95,163.52,144.68,64.47,-2.81,3.38,99.25,82.24,102.23
18-07-22,155.21,160.04,154.1,154.91,400003,181.52,84.58,121.83,58.73,-3.94,0.74,101.75,125.9,154.91
07-09-20,122.9,124.17,119.09,121.53,682601,190.72,115.39,164.97,30.52,4.07,-0.22,109.63,100.93,121.53
02-09-23,174.9,179.03,171.73,178.97,243400,86.16,198.67,50.23,37.66,-4.05,-1.07,66.03,188.75,178.97
09-11-23,133.59,133.6,132.52,133.15,825139,120.87,57.6,92.12,37.34,0.63,-4.77,70.88,162.19,133.15
09-07-21,193.48,195.13,193.22,194.39,841587,116.99,64.09,78.08,32.84,1.43,2.34,108.76,60.59,194.39
10-06-21,52.05,53.98,49.08,50.69,502631,119.02,117.15,139.65,60.53,1.79,-3.93,158.49,63.14,50.69
07-07-22,54.54,58.25,52.38,55.79,557264,116.34,136.96,57.28,56.26,-0.95,-2.6,102.08,122.04,55.79
25-06-23,108.68,112.88,104.46,104.94,146908,101.75,166.59,162.53,40.07,-4.32,-3.23,198.1,60.47,104.94
20-10-21,140.47,140.64,139.41,139.46,288971,98.76,190.06,151.43,61.86,-1.16,-1.01,84.59,69.04,139.46
28-07-23,147.49,150.76,144.94,150.41,219348,73.64,166.49,186.57,55.31,0.07,3.44,108.09,141.35,150.41
23-05-20,155.21,157.88,152.43,153.1,990448,114.38,66.02,65.21,66.93,-1.53,-4.88,185.38,153.5,153.1
20-11-20,87.33,89.33,86.26,88.85,491786,192.23,105.45,61.31,67.88,-0.58,-3.8,139.53,188.11,88.85
01-06-22,125.87,130.3,121.52,126.47,555722,154.68,99.39,190.4,61.65,0.28,-2.51,155.86,68.5,126.47
03-11-21,109.87,110.89,108.04,108.18,108489,85.7,102.27,100.74,53.21,3.97,-2.43,126.6,84.13,108.18
16-11-20,197.59,199.66,194.3,194.56,696740,72.38,160.55,156.82,44.85,2.68,3.16,81.34,76.96,194.56
21-10-21,122.92,127.6,120.64,125.37,590765,169.8,181.28,148.87,53.94,0.75,-3.33,79.17,96.69,125.37
09-09-19,85.89,89.2,85.73,87.96,193582,51.94,142,104.32,61.31,-2.71,-3.45,118.9,181.4,87.96
24-06-22,90.28,91.28,85.69,86.49,746852,185.06,189.92,177.8,50.84,-2.6,3.65,96.56,171.86,86.49
20-08-22,110.7,114.99,107.15,114.33,952771,180.91,159.48,78.88,42.13,-2.61,-4.64,158.76,144.55,114.33
05-02-19,138.19,138.27,133.33,135.73,999396,192.88,132.73,51.73,35.16,-2.82,-4.35,164.16,89.45,135.73
08-07-23,85.18,87.43,81.29,85.9,449358,78.97,53.91,114.32,53.7,-2.41,0.34,133.72,117.75,85.9
09-12-23,61.46,65.76,59.16,63.42,979700,69.21,160.13,191.36,66.89,2.29,-1.05,170.58,166.84,63.42
10-04-20,59.66,63.73,58.44,63.08,641130,174.85,63.99,179.46,46.77,-0.41,-0.5,117.45,108.82,63.08
26-05-23,59.66,62.75,58.22,62.52,396622,71.17,194.76,174.58,31.03,4.08,-4.68,104.54,186.95,62.52
19-03-22,193.54,198.3,190.37,191.71,458865,147.49,184.2,90.88,34.71,-4.92,-3.97,52.81,165.46,191.71
11-11-21,79.71,83.35,75.32,75.77,461069,109,151.7,106.18,53.87,1.87,-1.1,151.4,98.45,75.77
07-11-19,146.42,147.62,142.18,142.88,129203,184.24,60.38,172.13,50.56,3.69,-0.2,81.84,71.08,142.88
10-06-21,64.04,65.15,60.27,63.2,477633,177.86,80.46,159.31,56.89,0.31,-1,85.8,51.85,63.2
07-09-21,93.16,96.74,92.85,95.79,533385,50.73,174.44,125.05,66.88,2.73,-4.21,152.48,126.57,95.79
22-05-21,191.05,194.35,187.61,193.89,708935,97.98,176.1,161.12,49.43,3.87,-3.73,78.94,77.89,193.89
07-04-19,104.45,105.26,101.8,103.67,794315,71.82,63.96,94.2,51.89,3.85,1.99,176.73,199.33,103.67
01-09-21,111.31,116.11,107.95,113.38,953709,109.12,72.58,92.87,37.7,2.23,4.29,151.09,51.71,113.38
27-06-19,138.78,140.26,136.66,138.59,512227,61.46,156.03,123.72,37.44,-2.02,-0.41,139.67,176.51,138.59
02-11-20,159.47,160.14,158,159.42,816364,167.86,117.06,176.65,33.47,-3.02,3.89,133.11,91.99,159.42
09-06-22,160.2,164.97,160.06,161.62,122397,91.29,171.78,142.56,33.56,-2.29,-2.89,138.41,62.28,161.62
21-08-20,120.81,124.27,117.29,119.76,714184,131.22,84.46,190.38,40.5,-0.39,-3.22,197.73,199.89,119.76
18-09-19,113.49,118.48,109.94,111.96,595750,154.88,177.41,53.57,51.96,-3.86,1.5,172.66,111.78,111.96
11-05-22,59.01,63.35,57.5,59.3,351469,101.95,180.24,129.93,46.36,0.92,-4.11,82.31,160.1,59.3
25-09-22,97.03,97.19,96.86,96.97,467939,157.35,103.33,77.23,32.41,2.7,1.81,79.95,62.72,96.97
15-08-21,108.92,111.13,104.05,109.04,719101,138.39,116.02,83.76,35.2,2.12,4.28,88.33,193.27,109.04
21-10-19,58.61,60.69,58.57,60.44,210534,52.66,146.93,121.68,51.83,0.15,-4.31,142.55,88.39,60.44
23-08-22,71.79,72.38,71.24,71.63,634712,70.58,119.83,174.96,38.88,2.86,-3.13,173.33,165.59,71.63
05-04-20,65.77,69.02,64.38,68.6,500982,177.54,173.41,130.01,54.16,2.96,-3.72,119.07,179.09,68.6
11-01-23,106.23,111.18,104.22,104.54,947571,127.09,97.27,173.07,59.97,-3.59,3.82,51.08,89.46,104.54
14-04-22,193.01,195.51,190.05,190.78,207473,173.18,171.36,123.84,38.07,1.01,1.69,72.31,96.1,190.78
24-05-20,195.87,197.81,192.27,195.66,160028,172.46,77.67,144.46,52.74,-3.66,-0.13,122.33,127.67,195.66
18-06-21,65.4,70.28,61.66,65.27,572235,65.87,119.26,183.81,54.27,-0.92,1.05,127.53,125.14,65.27
02-05-22,188.99,191.16,188.23,189.88,208457,92.82,197.5,145.16,64.1,0.05,-0.06,69.63,113.85,189.88
29-09-23,150.33,152.33,147.29,149.52,366846,161.52,110.48,66.9,69.94,-3.92,-1.18,165.29,83.45,149.52
23-09-20,74.94,77.3,74.69,75.3,308600,69.79,115.15,76.23,56.67,2.66,-2.69,174.51,143.17,75.3
19-07-22,58.76,59.26,55.48,56.84,315903,74.83,197.96,189.1,44.51,1.9,4.73,127.19,67.36,56.84
07-12-19,155.3,158.62,150.85,154.17,315257,152.89,120.09,149.56,34.54,-1.99,-1.02,147.39,168.17,154.17
18-01-24,168.45,168.87,164.44,165.55,211792,173.19,54.47,93.99,49.04,2.35,-0.3,143.9,179.36,165.55
19-06-23,50.37,53.14,47.99,49.36,208178,102.98,186.59,125.8,44.63,4.19,-3.48,146.85,93.55,49.36
09-07-21,81.29,86.2,76.92,77.85,957266,156.47,99.84,135.25,43.56,-4.21,-3.2,117.78,111.13,77.85
26-06-22,153.49,157.35,150.5,152.3,722080,122.61,177.88,128.93,53.61,3.98,-2.55,105.74,54.05,152.3
16-08-19,104.25,107.13,102.06,103.88,854052,55.66,79.3,166.65,47.12,1.17,-3.17,149.47,56.57,103.88
19-08-23,140.56,141.31,136.08,136.11,808851,154.87,124.13,101.06,52.62,-3.01,1.67,61.96,107.65,136.11
10-12-20,100.75,104.75,95.84,95.9,398895,65.49,147.17,155.77,43.16,-3.37,3.75,193.85,131.21,95.9
31-05-21,133.37,135.35,129.26,133.09,877120,72.33,103.39,196.51,32.54,1.95,-1.27,174.24,195.59,133.09
07-04-20,192.03,196.62,187.98,193.63,209733,137.24,68.2,100.32,33.63,0.62,-0.04,65.65,153.5,193.63
17-08-21,191.01,194.92,189.11,190.22,135465,127.71,136.47,146.85,51.57,4.03,-3.06,84.71,113.96,190.22
24-10-23,122.41,126.85,121.05,122.5,222897,189.38,89.88,141.7,68.63,3,2.58,116.3,103.84,122.5
06-02-21,78.16,82.37,74.87,78.08,413015,198.82,139.16,90.69,63.66,1.33,1.7,156.53,159.53,78.08
01-10-21,166.1,168.4,165.03,166.3,392122,71.12,184.76,100.41,68.48,0.29,-3.89,89.68,116.75,166.3
10-04-19,138.37,140.59,136.27,138.35,444544,151.47,131.91,166.77,64.57,3.99,2.16,55.41,126.86,138.35
19-12-21,143.85,147.16,139.7,146.13,118847,57.74,115.47,100.55,69.59,-2.15,-1.26,124.72,57.35,146.13
09-07-21,186.87,191.48,182.35,190.33,740364,126.65,93.94,92.25,34.51,1.27,4.67,181.38,186.15,190.33
13-09-20,151.4,156.18,151.19,155.53,671726,149.28,127.68,111.02,64.08,-0.32,3.34,166.97,119.19,155.53
21-12-21,138.66,138.86,136.61,137.03,611854,101.61,63.59,77.67,32.55,-4.81,3.98,62.16,137.45,137.03
26-08-23,144.79,146.69,139.98,142.71,265879,54.38,150.18,100.63,40.31,1.49,0.23,154.9,87.45,142.71
24-02-19,159.63,160.52,155.81,157.93,432287,122.65,122.77,149.97,67.14,-1.23,0.1,94.27,87.76,157.93
03-06-19,135.57,139.94,131.48,132.02,158000,187.85,146.3,155.41,61,3.22,-1.36,156.81,103.53,132.02
24-08-20,182.82,185.06,182.42,183.19,414453,136.59,129.26,53.46,30.56,3.68,4.74,96.73,183.51,183.19
16-09-23,67.94,69.45,64.07,67.38,327805,54.12,150.45,115.49,49.49,-3.01,-3.21,63.86,83.01,67.38
13-05-23,51.97,56.61,48.89,54.22,750722,66.55,138.83,79.4,40.28,0.22,1.73,90.14,108.19,54.22
20-11-19,57.49,58.61,55.38,58.47,350629,112.82,134.78,166.08,64.54,1.94,-0.68,127.85,118.35,58.47
26-04-23,69.39,72.24,64.56,68.78,421628,149.87,169.77,193.84,54.48,2.26,4.53,115.02,87.34,68.78
18-02-22,155.72,156.48,153.68,154.31,716242,118.43,77.53,91.44,58.66,0.52,-4.78,169.48,129.93,154.31
08-05-21,144.99,148.18,140.88,146.24,948986,61.17,158.5,130.37,37.77,-0.75,-3.82,84.2,187.49,146.24
07-04-19,100.41,103.55,99.36,101.43,441795,135.67,160.51,74.79,60.9,-1.03,4.4,88.36,72.53,101.43
01-11-20,58.55,59.78,58.24,58.34,830712,189.95,186.68,167.08,50.3,-4.87,0.18,196.44,139.97,58.34
01-10-21,89.88,91.53,89.03,90.49,163025,91.64,181.26,183.7,52.82,-0.25,-2.38,56.22,74.2,90.49
06-07-22,172.59,172.75,168.37,168.84,695494,90.42,99.47,194.33,56.87,1.34,-3.71,164.01,163.31,168.84
09-05-21,68.59,72.63,65.81,67.62,402800,136.53,61.26,167.49,37.27,0.24,0.09,134.56,198.43,67.62
06-09-20,53.69,57.68,51.18,53.21,470152,164.03,116.48,170.74,34.28,1.62,-4.26,141.94,80.48,53.21
22-12-20,145.77,146.37,143.55,144.8,251396,180.8,187.13,100.67,57.88,-1.38,-2.93,143.78,125.71,144.8
21-05-20,184.89,187.57,182.07,182.77,524186,116.85,90.58,123.14,41.07,3.04,-3.39,146.68,81.66,182.77
06-08-19,81.51,86.13,80.63,81.08,776860,177.87,178.29,103.11,42.58,1.77,3.69,141.79,108.85,81.08
03-04-21,67.53,69.89,63.09,63.56,207126,136.2,193.62,191.42,44.96,-3.58,-3.86,182.06,71.79,63.56
11-02-23,72.34,74.51,67.9,72.5,122182,101.76,186.39,76.64,41.71,-4.89,-4.7,51.41,64.48,72.5
30-09-23,154.69,157.67,149.91,151.4,660827,128.32,169.45,89.64,64.4,2.76,-2.87,85.83,182.39,151.4
07-05-20,113.28,117.54,108.54,111.99,226168,83.03,58,175.8,65.51,-2.54,2.76,120.89,117.13,111.99
